District,Rice_Area,Rice_Production,Wheat_Area,Wheat_Production,Maize_Area,Maize_Production
Aligarh,72.73,154.38,308.32,1003.09,30.37,74.29
Aligarh,84.21,145.32,311.61,959.94,26.93,49.76
Aligarh,81.9,162.33,310.34,1054.14,25.54,50.91
Aligarh,106.14,229.88,302.27,1104.79,21.02,42.7
Aligarh,39.59,96.75,153.7,551.16,19.88,51.14
Aligarh,110.75,250.83,304.52,1120.18,14.66,42.51
Aligarh,119.89,258.96,305.4,738.51,18.46,39.19
Aligarh,113.81,257.09,292.48,975.22,19.42,44.88
Aligarh,101.27,248.94,296.82,1188.1,23.83,53.91
Aligarh,107.56,278.09,306.2,1273.52,21.94,56.84
Mathura,1.2,1.8,102.9,131.7,7.4,4.9
Mathura,1.7,1.4,118.0,192.7,9.7,3.5
Mathura,2.7,1.7,127.2,168.6,7.7,4.9
Mathura,6.9,5.4,131.0,187.1,10.3,8.2
Mathura,5.6,4.4,150.3,264.3,10.5,10.0
Mathura,4.6,4.0,154.7,247.7,14.7,8.1
Mathura,3.8,3.6,162.2,274.9,11.2,5.3
Mathura,3.9,4.1,150.0,159.3,10.1,6.5
Mathura,2.5,3.0,133.1,174.8,10.5,4.1
Mathura,3.0,3.0,136.5,207.0,15.4,12.4
Mathura,2.6,3.5,157.0,245.3,13.0,3.0
Mathura,2.8,3.4,152.1,266.5,7.2,0.8
Mathura,7.6,9.5,160.1,353.6,5.7,0.8
Mathura,9.2,6.1,167.25,306.7,3.7,1.2
Mathura,3.8,5.2,170.2,325.0,8.0,5.6
Mathura,2.4,2.2,157.0,326.3,2.8,0.5
Mathura,2.9,2.8,180.85,451.8,2.7,1.0
Mathura,4.2,5.1,192.5,519.0,2.5,1.5
Mathura,6.0,5.8,191.5,442.1,3.4,3.5
Mathura,3.9,5.6,162.8,396.8,5.1,3.2
Mathura,5.4,7.0,188.6,467.6,7.0,6.0
Mathura,4.2,5.7,186.6,475.8,3.9,1.6
Mathura,7.2,10.9,196.9,542.0,3.9,2.2
Mathura,10.1,16.5,179.8,433.1,3.6,2.9
Mathura,9.81,17.43,161.63,425.53,2.74,3.03
Mathura,9.07,22.15,151.22,448.7,1.7,0.68
Mathura,10.76,25.15,182.13,542.47,1.49,1.62
Mathura,17.42,34.69,183.68,484.85,1.93,0.85
Mathura,25.44,62.02,186.09,589.37,1.18,1.73
Mathura,24.47,41.22,179.04,563.86,0.93,0.99
Mathura,22.45,52.58,176.89,571.73,0.84,1.13
Mathura,25.93,56.69,162.71,540.94,0.83,1.9
Mathura,31.12,59.47,179.99,540.53,0.62,0.52
Mathura,39.97,82.44,195.01,658.5,0.59,0.84
Mathura,38.82,81.0,209.17,713.51,0.69,1.38
Mathura,36.96,75.92,200.8,627.9,0.75,1.45
Mathura,25.1,43.51,188.94,663.8,0.43,0.51
Mathura,33.05,67.86,198.35,655.43,0.3,0.51
Mathura,33.58,85.83,188.89,589.55,0.2,0.38
Mathura,39.34,98.47,188.55,621.92,0.21,0.36
Mathura,39.12,84.24,192.25,541.04,0.4,0.74
Mathura,40.63,98.87,191.31,699.77,0.21,0.39
Mathura,42.81,113.18,191.44,731.44,0.16,0.37
Mathura,45.46,97.43,192.15,619.83,0.09,0.15
Mathura,42.27,90.07,194.72,730.03,0.22,0.49
Mathura,48.02,108.63,196.3,723.89,0.19,0.47
Mathura,19.3,54.73,99.5,368.84,0.17,0.45
Mathura,52.65,126.58,194.36,677.55,0.15,0.39
Mathura,49.4,114.76,194.21,407.85,0.25,0.61
Mathura,48.72,108.36,178.83,617.51,0.2,0.53
Mathura,47.92,110.88,194.29,797.35,0.16,0.43
Mathura,46.13,83.54,200.42,704.48,0.15,0.42
Agra,1.1,1.5,82.7,101.6,3.4,2.6
Agra,1.2,1.0,103.7,135.7,5.6,2.0
Agra,2.0,1.5,106.1,154.1,4.1,2.6
Agra,2.9,2.1,118.9,214.6,6.5,5.3
Agra,2.8,2.1,129.0,167.3,4.0,3.8
Agra,1.9,1.7,126.8,198.9,3.4,1.9
Agra,2.2,2.0,144.7,201.2,3.0,1.4
Agra,2.3,2.4,130.2,154.0,4.1,2.6
Agra,2.0,1.8,122.7,163.1,3.0,1.2
Agra,1.8,2.3,119.8,200.1,4.4,3.6
Agra,2.0,2.3,135.4,240.0,3.5,2.0
Agra,1.6,2.1,141.8,244.0,2.8,1.2
Agra,2.1,2.7,139.6,324.8,1.6,1.0
Agra,3.6,1.9,138.1,200.1,1.4,1.1
Agra,1.9,2.4,129.4,223.4,2.1,1.3
Agra,1.4,1.3,114.7,243.4,1.3,1.1
Agra,1.3,1.3,152.0,409.6,0.9,0.5
Agra,2.5,3.1,149.3,366.8,0.5,0.4
Agra,2.4,2.3,148.9,377.5,0.9,1.5
Agra,1.5,2.2,127.2,317.7,1.3,1.6
Agra,1.6,2.1,140.1,347.1,2.0,2.7
Agra,0.5,0.6,137.2,337.0,0.8,0.6
Agra,0.5,0.8,139.5,368.6,2.0,2.2
Agra,8.4,13.2,172.3,439.3,6.7,13.7
Agra,4.83,7.78,122.49,334.42,3.51,5.49
Agra,4.6,7.24,125.01,376.04,3.46,4.39
Agra,4.28,7.6,125.69,380.6,3.23,5.34
Agra,4.7,8.22,136.63,350.39,3.39,4.65
Agra,5.85,10.43,142.19,444.84,3.07,4.5
Agra,5.74,10.12,138.73,431.07,3.79,4.04
Agra,5.51,8.01,138.43,466.29,2.97,4.0
Agra,5.7,12.68,154.85,474.52,2.87,6.5
Agra,8.1,15.4,164.28,573.65,2.91,3.25
Agra,9.13,15.35,170.65,638.77,2.82,4.01
Agra,8.63,14.17,174.94,524.55,3.15,6.24
Agra,7.84,13.96,170.8,516.59,3.53,8.45
Agra,5.87,10.96,165.59,530.01,2.9,3.11
Agra,5.54,10.55,166.0,537.19,2.51,4.34
Agra,5.4,14.85,159.23,499.94,2.91,7.74
Agra,6.6,19.24,163.69,534.99,2.83,5.26
Agra,6.88,18.75,172.97,483.23,2.82,6.54
Agra,6.86,19.09,172.82,549.39,2.89,7.2
Agra,10.72,28.65,171.33,569.43,3.2,8.43
Agra,11.26,27.05,172.08,553.83,2.93,7.07
Agra,11.41,28.01,175.43,647.75,2.91,6.94
Agra,12.25,33.03,171.6,667.77,3.1,8.48
Agra,10.15,27.68,167.92,642.3,3.16,8.1
Agra,16.03,42.66,165.16,608.95,2.47,7.77
Agra,18.09,43.48,169.28,391.93,4.04,10.23
Agra,17.4,41.72,154.3,499.81,3.27,8.22
Agra,13.08,34.16,163.07,655.48,3.94,10.3
Agra,12.91,34.08,169.78,664.45,2.64,7.38
Mainpuri,50.4,48.3,81.9,107.3,42.4,64.4
Mainpuri,47.5,34.1,100.1,143.1,53.5,31.4
Mainpuri,49.6,48.3,97.3,159.4,50.7,64.4
Mainpuri,52.0,34.6,106.0,163.2,53.3,46.9
Mainpuri,45.7,30.2,127.5,178.2,51.7,75.3
Mainpuri,39.0,33.8,125.0,161.5,48.1,34.6
Mainpuri,46.9,37.0,140.3,174.2,52.0,77.7
Mainpuri,46.6,47.0,131.5,129.5,54.5,49.7
Mainpuri,46.1,46.2,131.6,208.4,43.8,19.1
Mainpuri,46.4,40.8,132.4,245.1,55.2,55.2
Mainpuri,48.8,47.3,144.1,266.4,47.4,40.9
Mainpuri,60.0,83.9,123.5,235.1,44.4,31.2
Mainpuri,72.1,99.6,151.6,274.3,47.8,47.5
Mainpuri,55.5,23.0,144.1,190.6,46.5,32.7
Mainpuri,53.7,52.8,161.2,297.9,49.9,11.9
Mainpuri,58.9,63.8,154.8,262.4,41.3,29.7
Mainpuri,54.0,49.3,166.93,374.4,36.9,22.3
Mainpuri,61.8,82.2,163.7,324.6,38.0,33.6
Mainpuri,54.3,55.7,162.7,341.4,42.1,69.2
Mainpuri,57.9,87.8,155.0,364.1,47.4,64.5
Mainpuri,65.7,91.4,165.23,361.2,52.4,76.4
Mainpuri,46.8,61.1,163.5,422.2,42.8,29.7
Mainpuri,59.3,85.2,175.47,397.3,42.6,49.5
Mainpuri,50.1,86.3,226.3,567.1,32.4,54.5
Mainpuri,63.15,115.47,166.99,440.87,42.27,74.4
Mainpuri,66.47,113.01,169.93,470.11,40.59,72.15
Mainpuri,46.06,80.94,180.86,482.43,41.0,92.12
Mainpuri,59.52,119.59,186.55,469.13,39.99,60.25
Mainpuri,63.57,131.46,185.59,544.48,40.09,74.08
Mainpuri,66.42,128.84,184.96,538.6,40.49,72.34
Mainpuri,66.52,121.63,184.69,523.35,40.32,60.37
Mainpuri,69.9,157.77,191.4,527.54,36.14,76.8
Mainpuri,76.6,159.3,197.54,579.14,37.3,52.21
Mainpuri,74.77,146.56,204.92,627.49,36.14,60.56
Mainpuri,78.93,153.26,204.61,633.26,40.0,84.39
Mainpuri,80.09,163.39,204.54,632.51,49.87,106.04
Mainpuri,61.6,118.17,198.82,593.32,30.44,40.67
Mainpuri,67.14,111.23,185.42,577.3,40.84,72.79
Mainpuri,61.49,141.01,185.7,507.53,39.43,85.68
Mainpuri,86.17,211.94,207.93,660.58,52.43,92.62
Mainpuri,77.4,199.73,232.04,687.1,58.9,120.26
Mainpuri,93.78,233.54,213.89,682.11,57.92,130.15
Mainpuri,101.04,259.08,212.96,720.12,62.3,149.71
Mainpuri,61.42,150.66,228.75,752.7,38.01,71.13
Mainpuri,77.41,189.67,228.54,807.99,50.18,110.29
Mainpuri,76.91,198.63,216.97,801.54,48.21,123.76
Mainpuri,72.72,194.12,218.23,792.18,47.5,126.96
Mainpuri,79.43,211.23,217.2,811.4,45.75,122.85
Mainpuri,88.63,228.38,214.38,473.46,57.9,148.57
Mainpuri,88.43,229.4,226.6,752.11,54.55,154.13
Mainpuri,78.27,197.92,216.63,855.05,47.93,142.07
Mainpuri,76.61,226.59,214.11,881.11,45.71,140.49
Etah,20.7,19.2,91.3,108.8,50.1,66.5
Etah,20.2,15.2,112.0,159.3,59.6,33.4
Etah,22.4,19.2,111.5,142.1,58.1,66.5
Etah,24.2,16.8,122.0,203.9,61.1,32.9
Etah,24.6,17.3,137.5,198.1,58.3,94.1
Etah,21.7,18.9,140.6,220.8,61.1,42.4
Etah,23.5,19.6,145.0,206.6,59.5,48.0
Etah,25.0,25.6,136.2,157.8,63.5,64.5
Etah,20.2,20.8,136.3,196.9,58.2,25.6
Etah,21.0,19.0,134.4,214.5,65.4,52.6
Etah,22.4,24.1,127.3,206.2,52.8,29.3
Etah,30.6,40.9,151.7,259.3,41.8,20.2
Etah,34.7,46.7,154.6,262.8,44.8,19.7
Etah,30.7,14.8,150.7,194.9,45.0,41.3
Etah,27.5,38.5,160.7,312.2,53.3,33.9
Etah,29.7,24.5,147.4,256.5,51.4,57.4
Etah,19.2,17.0,165.6,370.7,41.3,24.2
Etah,27.5,27.3,169.8,364.1,42.7,31.9
Etah,26.9,21.9,170.2,339.1,54.5,104.1
Etah,27.9,32.5,171.0,380.4,67.3,87.8
Etah,25.1,29.1,163.61,339.2,56.0,78.1
Etah,21.2,28.2,169.2,379.1,54.5,36.8
Etah,32.0,52.0,178.2,435.3,54.1,51.0
Etah,28.7,42.0,179.0,441.2,56.5,81.0
Etah,31.68,49.22,172.56,447.07,58.75,96.52
Etah,32.24,52.91,178.36,426.63,55.08,63.81
Etah,32.55,62.58,180.3,433.03,58.67,111.73
Etah,31.05,55.91,182.42,452.73,56.39,88.29
Etah,34.76,70.33,190.47,489.25,59.11,97.52
Etah,36.37,64.99,188.49,489.83,59.26,87.64
Etah,33.73,54.58,200.24,558.91,59.0,99.28
Etah,38.76,71.27,194.8,574.64,60.63,111.88
Etah,37.56,77.44,189.56,527.48,57.26,82.88
Etah,37.48,64.49,200.25,597.91,59.21,103.53
Etah,40.2,72.6,194.16,629.72,58.73,112.2
Etah,51.8,77.58,217.92,645.73,63.21,110.65
Etah,41.1,63.13,214.65,594.32,50.28,54.82
Etah,36.05,64.98,217.83,676.28,51.11,67.21
Etah,36.43,73.33,223.93,564.19,50.01,86.35
Etah,36.74,80.89,227.35,628.67,56.03,104.14
Etah,37.38,80.95,228.09,646.35,58.8,112.29
Etah,38.2,86.67,227.61,640.21,59.17,115.05
Etah,38.18,84.68,229.95,738.41,63.13,130.28
Etah,34.48,74.15,231.19,693.82,55.12,111.68
Etah,35.85,76.18,231.84,766.17,59.53,111.62
Etah,34.46,87.99,231.0,822.95,59.27,148.81
Etah,20.83,56.04,229.1,837.2,59.59,164.76
Etah,36.32,82.98,231.44,827.84,57.2,167.21
Etah,37.39,86.02,232.25,494.01,60.0,182.71
Etah,47.21,79.57,231.21,688.46,71.17,177.53
Etah,32.5,76.61,231.18,881.05,67.65,167.66
Etah,28.79,71.3,229.73,904.14,56.52,145.04
Bareilly,98.6,78.5,90.3,69.0,16.2,15.3
Bareilly,103.3,94.0,99.4,96.2,16.5,10.8
Bareilly,103.0,78.5,101.2,95.4,16.8,15.3
Bareilly,102.8,77.4,107.8,114.2,16.6,11.7
Bareilly,97.3,80.1,122.1,143.3,18.1,19.2
Bareilly,112.9,103.8,128.9,120.9,19.8,12.9
Bareilly,96.6,87.5,124.0,105.1,17.6,10.9
Bareilly,109.3,146.0,121.9,108.1,17.3,7.2
Bareilly,113.5,107.6,120.6,124.7,16.4,8.2
Bareilly,115.7,128.7,104.4,109.3,16.8,8.1
Bareilly,122.8,151.1,137.8,164.0,12.2,6.7
Bareilly,128.9,179.6,132.4,176.9,11.5,7.1
Bareilly,134.5,204.0,158.9,215.2,6.8,1.9
Bareilly,79.5,29.6,149.7,184.9,6.4,1.0
Bareilly,106.8,152.9,148.1,234.3,7.9,7.6
Bareilly,124.4,169.9,145.4,234.4,12.9,5.8
Bareilly,122.8,147.7,164.5,307.3,11.0,2.3
Bareilly,129.2,185.4,167.9,264.9,9.1,6.4
Bareilly,138.3,230.6,169.2,288.9,9.4,10.4
Bareilly,137.0,257.7,158.5,323.0,10.0,8.1
Bareilly,135.1,238.1,156.7,277.8,8.2,6.0
Bareilly,106.1,170.6,154.5,299.1,6.4,4.4
Bareilly,135.2,290.8,168.7,368.8,5.4,3.2
Bareilly,131.9,284.1,164.3,301.2,4.6,4.4
Bareilly,141.1,309.07,162.53,363.3,3.27,2.68
Bareilly,119.94,217.84,162.06,356.14,2.48,2.28
Bareilly,140.5,248.8,181.64,371.05,1.5,1.97
Bareilly,146.19,282.93,183.34,413.79,1.37,1.43
Bareilly,136.65,248.48,168.95,411.47,1.33,1.49
Bareilly,138.82,299.28,157.19,376.27,1.3,1.25
Bareilly,139.63,336.13,165.52,449.16,1.39,1.35
Bareilly,163.2,377.19,182.99,450.19,0.53,0.7
Bareilly,173.15,362.08,193.34,501.84,0.76,0.2
Bareilly,181.92,386.3,187.38,520.86,0.3,0.44
Bareilly,179.88,348.36,190.45,512.38,0.3,0.54
Bareilly,175.94,364.01,183.32,499.17,0.42,0.65
Bareilly,123.04,229.95,180.19,476.13,0.46,0.49
Bareilly,160.14,339.27,200.11,552.85,0.52,0.92
Bareilly,173.31,332.57,208.77,512.65,0.63,0.99
Bareilly,177.12,333.84,194.88,494.86,0.38,0.55
Bareilly,158.73,283.61,183.32,521.42,0.35,0.54
Bareilly,152.82,293.46,191.26,540.42,0.26,0.43
Bareilly,176.56,310.03,208.16,620.36,0.23,0.42
Bareilly,163.08,290.13,212.16,591.88,0.26,0.44
Bareilly,165.69,273.45,212.91,618.97,0.28,0.47
Bareilly,162.32,407.37,209.08,681.59,0.23,0.42
Bareilly,83.83,191.38,230.27,765.4,0.33,0.68
Bareilly,162.92,366.56,200.05,630.35,0.46,0.94
Bareilly,163.95,337.57,212.6,395.01,0.47,0.84
Bareilly,158.63,327.41,209.61,614.16,0.69,1.25
Bareilly,160.28,358.38,214.08,782.67,0.95,1.87
Bareilly,145.23,357.42,195.12,716.28,0.26,0.58
Budaun,30.8,22.7,127.6,131.9,31.2,31.6
Budaun,32.7,28.3,136.5,165.5,34.5,23.3
Budaun,35.6,22.7,138.3,130.1,41.3,31.6
Budaun,33.4,29.7,154.5,142.2,45.3,23.9
Budaun,32.2,30.2,166.5,233.3,43.6,59.8
Budaun,36.6,30.3,188.8,258.9,50.8,36.1
Budaun,29.7,30.9,184.3,220.5,46.6,43.3
Budaun,36.4,40.0,174.8,139.5,54.3,43.7
Budaun,32.7,24.6,165.3,188.5,46.5,24.1
Budaun,33.0,32.1,150.3,197.9,49.0,21.8
Budaun,35.7,42.6,189.7,258.8,37.8,30.1
Budaun,42.4,52.5,189.6,260.3,38.1,12.1
Budaun,41.5,56.9,204.2,314.8,22.0,5.2
Budaun,46.1,19.5,194.9,206.3,28.4,19.7
Budaun,46.4,58.1,208.0,338.0,41.6,32.0
Budaun,42.2,30.8,182.6,308.2,42.2,33.3
Budaun,36.2,36.5,213.6,425.5,36.1,27.3
Budaun,43.3,54.4,225.7,451.3,36.4,38.7
Budaun,42.7,47.0,210.9,406.2,51.7,70.5
Budaun,47.0,59.2,203.8,457.1,51.8,46.1
Budaun,46.0,50.5,211.7,462.8,49.6,42.6
Budaun,25.2,28.7,222.0,478.2,36.9,25.3
Budaun,48.7,75.5,248.1,576.6,36.7,30.7
Budaun,47.2,78.5,240.4,500.6,34.7,41.5
Budaun,54.34,87.3,242.42,580.02,32.56,32.7
Budaun,51.41,74.84,259.81,602.67,23.12,18.42
Budaun,66.61,115.42,274.26,574.6,21.43,33.48
Budaun,66.46,110.57,280.62,684.11,26.06,28.12
Budaun,72.22,113.93,273.91,708.54,25.57,28.56
Budaun,67.56,116.27,261.03,661.93,25.52,24.09
Budaun,67.7,117.69,249.77,685.95,28.31,27.22
Budaun,75.51,141.1,268.47,721.59,18.21,23.87
Budaun,86.3,150.71,281.4,811.23,11.46,11.61
Budaun,108.1,200.44,283.54,830.39,13.33,16.85
Budaun,110.23,169.29,295.96,902.91,16.09,26.5
Budaun,103.91,162.42,291.73,873.95,18.25,27.81
Budaun,56.75,76.17,285.78,772.86,13.11,13.68
Budaun,73.37,146.27,300.15,882.75,12.37,24.82
Budaun,56.76,87.87,300.95,751.55,14.52,22.5
Budaun,85.94,150.76,292.7,795.16,11.08,17.0
Budaun,85.44,157.15,292.51,878.98,9.97,16.7
Budaun,80.74,144.08,296.65,845.03,10.06,17.25
Budaun,87.28,153.87,299.87,958.82,12.72,24.05
Budaun,68.67,138.03,316.36,1097.19,13.8,25.3
Budaun,76.87,144.91,315.99,1072.88,13.37,25.92
Budaun,94.4,203.28,295.17,1038.52,12.36,23.91
Budaun,63.44,119.9,207.14,514.28,12.23,23.42
Budaun,95.23,211.3,298.54,1081.6,10.75,22.84
Budaun,94.6,196.03,310.1,645.78,14.38,29.27
Budaun,79.57,152.86,303.0,870.15,20.53,38.17
Budaun,84.13,179.89,285.47,1000.87,19.61,39.65
Budaun,88.35,188.48,276.29,1013.67,10.44,23.45
Moradabad,78.4,52.0,179.5,177.1,21.0,26.7
Moradabad,87.3,54.7,198.7,187.9,28.0,18.3
Moradabad,93.9,52.0,199.2,247.2,29.4,26.7
Moradabad,83.8,76.7,204.3,221.5,40.3,28.5
Moradabad,86.8,69.2,223.5,330.2,46.2,48.8
Moradabad,91.6,70.7,245.4,278.4,51.1,33.3
Moradabad,89.0,61.5,238.3,235.2,41.2,25.4
Moradabad,90.2,83.7,226.2,156.6,42.9,31.4
Moradabad,82.0,50.3,215.5,268.3,37.3,26.5
Moradabad,87.0,71.9,223.0,259.6,45.6,20.3
Moradabad,88.7,89.1,230.9,309.3,36.2,24.8
Moradabad,92.1,117.4,218.7,321.6,25.1,14.6
Moradabad,100.4,156.1,222.1,374.3,19.6,4.6
Moradabad,119.5,76.6,249.4,363.6,20.6,8.5
Moradabad,105.7,146.9,264.1,437.3,38.5,24.0
Moradabad,101.9,113.8,249.5,472.5,32.4,20.2
Moradabad,90.0,141.7,259.8,547.0,29.6,17.1
Moradabad,98.8,165.5,276.6,554.0,32.6,18.3
Moradabad,113.5,194.0,272.3,550.5,37.6,52.6
Moradabad,106.0,183.1,265.2,574.3,33.4,37.1
Moradabad,105.9,166.4,295.4,641.1,27.6,25.6
Moradabad,96.3,153.4,269.0,576.3,22.6,13.8
Moradabad,111.6,252.7,283.17,707.5,24.8,12.7
Moradabad,111.4,243.2,291.1,628.1,21.3,19.0
Moradabad,114.27,269.11,267.23,637.12,17.85,16.37
Moradabad,106.84,220.94,269.92,726.49,13.85,9.45
Moradabad,116.36,278.14,295.45,732.68,13.5,20.84
Moradabad,122.37,289.3,304.3,803.45,14.43,19.86
Moradabad,138.49,321.52,289.89,791.0,12.2,14.1
Moradabad,129.93,315.11,265.82,718.36,15.6,18.3
Moradabad,126.35,330.63,252.78,786.3,9.72,15.72
Moradabad,140.17,342.41,268.78,761.7,8.76,15.29
Moradabad,145.64,319.76,273.82,782.25,9.54,10.53
Moradabad,158.15,339.59,275.75,851.24,7.97,12.17
Moradabad,162.96,375.22,292.34,909.23,7.62,10.18
Moradabad,166.01,379.92,291.56,925.8,6.98,10.62
Moradabad,121.39,270.83,285.85,837.51,6.2,6.9
Moradabad,146.09,343.49,299.36,942.65,5.77,6.48
Moradabad,162.54,383.72,308.26,785.37,4.08,5.1
Moradabad,165.64,339.33,298.27,845.65,5.28,6.0
Moradabad,158.43,330.8,286.57,879.05,5.32,5.66
Moradabad,155.34,359.25,287.56,851.54,5.26,7.17
Moradabad,162.96,353.13,297.84,956.31,5.32,7.31
Moradabad,156.94,357.45,297.46,878.56,5.47,8.23
Moradabad,158.55,288.11,297.66,936.01,4.82,5.74
Moradabad,141.48,293.56,299.27,951.52,5.03,8.45
Moradabad,135.89,311.32,295.48,931.38,5.71,6.37
Moradabad,148.26,324.39,301.38,1004.75,4.17,6.26
Moradabad,133.38,316.45,302.74,565.87,6.16,11.19
Moradabad,139.57,323.42,298.53,908.28,13.92,26.76
Moradabad,143.02,320.77,296.22,1038.75,6.33,12.86
Moradabad,140.63,327.24,300.44,1101.13,5.64,12.08
Shahjahanpur,79.8,51.5,96.6,88.3,6.7,8.0
Shahjahanpur,81.8,71.8,106.5,106.0,9.2,6.0
Shahjahanpur,79.5,51.5,107.9,128.1,8.8,8.0
Shahjahanpur,80.5,65.5,112.0,108.1,9.9,7.0
Shahjahanpur,82.7,85.6,124.0,139.4,10.1,10.7
Shahjahanpur,95.7,97.3,124.9,138.7,51.1,33.3
Shahjahanpur,56.0,37.7,135.8,116.7,15.1,13.3
Shahjahanpur,92.1,102.5,132.4,105.7,8.7,3.2
Shahjahanpur,89.2,95.7,130.1,140.6,6.1,3.0
Shahjahanpur,108.1,117.6,134.1,169.7,8.6,3.4
Shahjahanpur,116.7,134.2,155.6,242.8,5.8,1.5
Shahjahanpur,109.8,138.1,151.7,204.9,6.3,2.8
Shahjahanpur,135.2,187.6,175.7,289.1,5.3,0.5
Shahjahanpur,99.7,51.5,179.3,262.8,3.5,1.0
Shahjahanpur,133.5,177.4,183.7,301.5,11.8,4.9
Shahjahanpur,127.9,179.1,178.8,298.2,5.4,3.1
Shahjahanpur,114.2,157.7,198.0,388.5,6.6,2.1
Shahjahanpur,147.7,258.0,212.1,470.7,0.3,0.2
Shahjahanpur,149.1,262.7,213.9,445.5,6.0,6.6
Shahjahanpur,144.4,241.5,198.9,436.9,7.9,6.4
Shahjahanpur,133.8,236.7,195.91,401.8,6.3,4.6
Shahjahanpur,98.4,183.0,202.0,425.8,5.8,4.0
Shahjahanpur,155.0,391.1,217.2,533.9,6.0,3.6
Shahjahanpur,141.2,357.4,213.3,494.3,5.3,5.0
Shahjahanpur,136.16,320.56,214.12,528.25,5.55,4.57
Shahjahanpur,148.9,349.99,216.89,571.1,0.79,5.32
Shahjahanpur,156.04,355.74,232.95,552.53,5.27,6.9
Shahjahanpur,162.59,382.09,241.13,582.24,5.35,5.58
Shahjahanpur,166.27,361.85,240.51,755.3,5.01,5.59
Shahjahanpur,162.17,409.4,228.95,675.45,4.84,4.61
Shahjahanpur,157.26,410.13,236.33,757.41,4.69,4.54
Shahjahanpur,162.83,427.56,216.5,667.05,1.77,2.35
Shahjahanpur,172.37,381.49,243.7,674.46,5.21,1.18
Shahjahanpur,191.27,470.56,252.1,799.25,3.94,5.85
Shahjahanpur,197.25,446.82,257.83,844.82,3.48,6.4
Shahjahanpur,215.17,512.2,260.16,857.66,3.62,4.66
Shahjahanpur,143.19,296.98,242.04,768.27,1.8,2.37
Shahjahanpur,190.94,430.44,252.37,808.69,3.41,4.86
Shahjahanpur,150.91,358.86,252.57,782.58,0.82,1.32
Shahjahanpur,196.08,415.95,246.77,866.14,3.19,4.78
Shahjahanpur,216.74,478.24,249.18,861.6,2.69,4.98
Shahjahanpur,216.26,518.33,255.92,924.69,2.52,4.14
Shahjahanpur,213.17,482.19,255.28,920.04,2.28,4.38
Shahjahanpur,201.51,533.47,252.67,904.6,1.95,3.72
Shahjahanpur,201.47,430.75,252.14,906.58,1.84,3.17
Shahjahanpur,213.18,555.12,257.2,993.15,2.34,3.25
Shahjahanpur,161.54,447.63,136.89,494.32,1.78,3.37
Shahjahanpur,198.11,531.71,255.24,934.69,1.59,1.76
Shahjahanpur,209.33,587.16,260.46,517.02,1.98,2.25
Shahjahanpur,155.99,491.22,253.36,889.04,1.48,2.01
Shahjahanpur,210.85,627.06,250.68,1054.36,2.25,4.29
Shahjahanpur,210.76,686.88,247.7,989.81,2.3,4.91
Pilibhit,97.9,66.3,61.7,46.0,6.1,5.2
Pilibhit,88.0,71.6,66.0,56.3,8.0,5.2
Pilibhit,85.5,66.3,66.6,102.5,5.7,5.2
Pilibhit,91.7,80.9,71.9,72.5,5.5,3.9
Pilibhit,92.4,79.7,83.5,92.7,4.6,4.8
Pilibhit,98.3,80.4,94.1,66.8,3.8,2.5
Pilibhit,86.6,80.7,93.5,91.2,5.0,3.1
Pilibhit,110.7,118.8,91.9,61.5,5.3,2.2
Pilibhit,106.3,104.6,87.1,68.4,2.8,1.4
Pilibhit,110.6,155.7,85.1,108.2,2.2,1.1
Pilibhit,117.0,176.0,101.0,116.9,2.6,1.5
Pilibhit,118.3,181.5,99.8,125.7,2.8,1.7
Pilibhit,120.6,184.9,115.5,161.0,2.0,0.6
Pilibhit,119.5,113.2,119.9,156.7,2.5,1.3
Pilibhit,127.3,251.5,118.1,178.4,3.2,3.1
Pilibhit,124.2,220.7,119.2,194.2,2.1,1.5
Pilibhit,113.9,205.6,124.3,240.8,2.4,1.4
Pilibhit,128.8,234.6,135.5,261.9,2.6,2.6
Pilibhit,138.5,287.9,135.4,251.2,2.3,2.6
Pilibhit,139.8,306.2,133.5,274.3,2.0,1.6
Pilibhit,139.1,364.3,126.2,237.2,1.4,1.0
Pilibhit,118.0,261.0,124.0,255.3,1.5,1.0
Pilibhit,132.0,393.1,130.1,323.3,1.8,1.0
Pilibhit,137.8,392.1,131.4,242.5,1.2,1.2
Pilibhit,138.73,371.86,131.33,311.43,1.7,1.5
Pilibhit,133.99,378.24,130.99,342.94,1.25,1.18
Pilibhit,143.1,350.92,144.25,340.96,1.73,2.32
Pilibhit,146.91,388.25,148.17,366.92,0.87,0.95
Pilibhit,147.07,347.44,142.77,397.5,0.57,0.64
Pilibhit,139.79,385.11,136.19,369.3,0.85,0.9
Pilibhit,129.87,363.95,133.13,420.18,0.71,0.8
Pilibhit,145.37,435.47,138.4,336.03,0.64,0.87
Pilibhit,148.4,386.78,141.95,391.65,0.52,0.19
Pilibhit,150.17,398.58,140.53,489.3,0.52,0.76
Pilibhit,151.39,405.71,141.61,458.18,0.26,0.45
Pilibhit,140.85,427.42,140.99,429.99,0.34,0.51
Pilibhit,145.11,407.8,149.64,449.37,0.42,0.45
Pilibhit,158.68,430.8,162.55,498.14,0.32,0.56
Pilibhit,159.86,403.65,173.25,536.75,0.35,0.56
Pilibhit,166.17,416.46,158.82,522.67,0.37,0.55
